order_id,customer_id,order_date,amount,category,returned
O004041,C00928,2026-08-30,7744.66,beauty,1
O004042,C00928,2026-08-04,4409.21,apparel,1
O004043,C00928,2026-03-30,10679.69,grocery,1
O004044,C00928,2026-06-12,11189.79,home,1
O004045,C00928,2026-03-28,5291.18,grocery,1
O004046,C00928,2026-04-11,5646.53,home,1
O004047,C00928,2026-04-12,12671.17,home,1
O004048,C00928,2026-04-05,2194.78,grocery,1
O004049,C00851,2026-08-31,12242.54,beauty,0
O004050,C00851,2026-06-12,673.32,electronics,0
O004051,C00851,2026-05-23,930.26,home,0
O004052,C00760,2026-08-01,1369.4,apparel,0
O004053,C00760,2026-04-27,13197.36,electronics,0
O004054,C00760,2026-04-26,13066.73,electronics,0
O004055,C00760,2026-04-20,5062.46,beauty,0
O004056,C00760,2026-06-25,3300.14,beauty,1
O004057,C00760,2026-06-05,2977.59,electronics,0
O004058,C00760,2026-04-13,4480.14,grocery,0
O004059,C00664,2026-04-09,5971.64,grocery,0
O004060,C00664,2026-03-13,7512.25,beauty,0
O004061,C00664,2026-05-18,10448.3,apparel,0
O004062,C00664,2026-08-22,13513.37,beauty,0
O004063,C00664,2026-05-04,4602.22,beauty,0
O004064,C00664,2026-04-07,393.57,home,0
O004065,C00664,2026-04-06,14776.41,apparel,0
O004066,C00664,2026-03-30,4532.32,electronics,0
O004067,C00664,2026-05-20,12139.16,apparel,0
O004068,C00664,2026-04-12,12173.62,electronics,0
O004069,C00900,2026-05-21,2405.23,electronics,0
O004070,C00900,2026-07-18,9473.8,electronics,0
O004071,C00900,2026-05-10,419.29,electronics,0
O004072,C00900,2026-07-20,6405.91,beauty,0
O004073,C00319,2026-08-13,8425.37,home,0
O004074,C00319,2026-04-28,2726.37,beauty,1
O004075,C00319,2026-07-01,10680.65,beauty,0
O004076,C00319,2026-08-26,2955.78,home,0
O004077,C00290,2026-07-12,8562.01,home,0
O004078,C00290,2026-05-22,5869.97,grocery,0
O004079,C00290,2026-08-21,5083.88,grocery,0
O004080,C00290,2026-04-15,12305.02,beauty,0
O004081,C00290,2026-09-01,9967.86,apparel,0
O004082,C00290,2026-04-15,6069.68,grocery,0
O004083,C00290,2026-07-30,10858.85,electronics,0
O004084,C00290,2026-07-29,2880.57,beauty,0
O004085,C00290,2026-03-09,3215.32,apparel,0
O004086,C00477,2026-07-21,14509.32,electronics,0
O004087,C00477,2026-06-21,2836.39,grocery,0
O004088,C00477,2026-08-14,13671.73,apparel,0
O004089,C00477,2026-04-15,13258.91,electronics,0
O004090,C00477,2026-04-17,12051.22,grocery,0
O004091,C00477,2026-05-04,4757.02,grocery,1
O004092,C00477,2026-05-05,3775.88,apparel,0
O004093,C00477,2026-05-06,5646.28,apparel,0
O004094,C00477,2026-06-02,12878.78,grocery,0
O004095,C00477,2026-08-26,8472.38,home,0
O004096,C00477,2026-08-31,2095.7,beauty,0
O004097,C00783,2026-08-17,14145.91,grocery,0
O004098,C00783,2026-03-12,13021.87,grocery,0
O004099,C00783,2026-05-07,11691.49,grocery,0
O004100,C00783,2026-06-14,2012.24,beauty,0
O004101,C00783,2026-08-19,12764.77,grocery,0
O004102,C00783,2026-06-17,3045.88,apparel,0
O004103,C00783,2026-06-13,2682.72,home,0
O004104,C00783,2026-06-15,13545.77,beauty,0
O004105,C00783,2026-07-03,13686.75,electronics,0
O004106,C00411,2026-06-29,13462.13,home,0
O004107,C00411,2026-09-04,14283.17,grocery,1
O004108,C00411,2026-05-12,2493.82,electronics,0
O004109,C00411,2026-03-11,5655.32,electronics,1
O004110,C00411,2026-04-30,2847.02,electronics,0
O004111,C00611,2026-06-07,10384.41,beauty,0
O004112,C00611,2026-03-13,7736.96,grocery,0
O004113,C00611,2026-08-12,10348.88,home,0
O004114,C00611,2026-04-10,5553.25,apparel,0
O004115,C00611,2026-03-11,6096.88,electronics,0
O004116,C00611,2026-08-23,13861.45,electronics,0
O004117,C00529,2026-05-20,14676.45,apparel,1
O004118,C00529,2026-07-06,9787.48,grocery,0
O004119,C00529,2026-07-19,8735.63,electronics,0
O004120,C00529,2026-05-21,5399.25,apparel,0
O004121,C00529,2026-08-04,13118.5,grocery,0
O004122,C00229,2026-06-15,11754.54,grocery,0
O004123,C00229,2026-07-19,10060.92,electronics,0
O004124,C00229,2026-05-15,7326.14,grocery,0
O004125,C00606,2026-03-22,12401.76,electronics,1
O004126,C00606,2026-07-05,14885.02,electronics,0
O004127,C00606,2026-08-04,9024.23,electronics,0
O004128,C00606,2026-08-25,1993.0,beauty,0
O004129,C00606,2026-05-08,2518.7,apparel,1
O004130,C00832,2026-04-14,10595.91,beauty,0
O004131,C00832,2026-08-09,11364.1,apparel,0
O004132,C00832,2026-07-19,9205.81,electronics,1
O004133,C00515,2026-06-04,6219.64,apparel,0
O004134,C00515,2026-06-13,915.21,grocery,0
O004135,C00515,2026-04-27,6863.42,home,0
O004136,C00655,2026-07-08,3955.51,grocery,0
O004137,C00655,2026-07-23,3447.11,home,0
O004138,C00655,2026-08-31,6642.29,home,0
O004139,C00655,2026-04-13,497.11,apparel,0
O004140,C00655,2026-05-25,13190.03,home,0
O004141,C00655,2026-05-30,1823.35,home,0
O004142,C00655,2026-07-10,1624.48,electronics,0
O004143,C00655,2026-07-14,10340.71,grocery,0
O004144,C00655,2026-04-18,5256.19,electronics,0
O004145,C00655,2026-04-09,5101.6,apparel,0
O004146,C00655,2026-08-26,4514.68,apparel,0
O004147,C00655,2026-07-03,12401.6,apparel,1
O004148,C00382,2026-07-30,5444.64,beauty,0
O004149,C00382,2026-05-09,1270.46,electronics,0
O004150,C00382,2026-05-28,3454.89,grocery,0
O004151,C00382,2026-04-23,2184.59,grocery,0
O004152,C00382,2026-04-30,551.2,electronics,0
O004153,C00382,2026-04-13,6969.89,apparel,0
O004154,C00382,2026-06-04,6530.77,home,0
O004155,C00586,2026-09-03,13883.09,apparel,0
O004156,C00586,2026-06-13,4112.55,electronics,0
O004157,C00586,2026-06-09,11744.26,electronics,0
O004158,C00586,2026-05-09,7383.23,electronics,0
O004159,C00586,2026-08-10,5618.79,apparel,0
O004160,C00586,2026-04-11,8495.67,home,0
O004161,C00586,2026-04-09,9106.28,electronics,0
O004162,C00586,2026-09-02,10906.75,electronics,0
O004163,C00586,2026-05-17,12970.88,electronics,0
O004164,C00586,2026-06-27,2210.82,home,0
O004165,C00816,2026-04-07,13546.46,home,0
O004166,C00816,2026-03-12,14307.84,apparel,0
O004167,C00816,2026-05-29,10361.4,electronics,0
O004168,C00816,2026-03-24,10741.88,home,0
O004169,C00816,2026-08-28,1162.12,electronics,1
O004170,C00816,2026-05-25,13647.31,beauty,0
O004171,C00816,2026-05-15,8597.1,beauty,0
O004172,C00816,2026-06-22,13427.73,home,0
O004173,C00816,2026-03-25,5752.05,grocery,0
O004174,C00816,2026-04-05,14971.18,home,0
O004175,C00278,2026-08-13,7349.7,electronics,0
O004176,C00278,2026-07-04,12208.29,beauty,0
O004177,C00278,2026-04-03,1925.24,grocery,0
O004178,C00278,2026-03-14,2042.09,grocery,0
O004179,C00278,2026-07-14,3346.13,beauty,0
O004180,C00278,2026-05-19,1775.54,beauty,0
O004181,C00328,2026-06-28,1622.72,apparel,0
O004182,C00328,2026-07-27,926.56,electronics,0
O004183,C00328,2026-04-08,12241.34,home,0
O004184,C00328,2026-04-07,2477.54,electronics,0
O004185,C00328,2026-07-02,1890.27,home,0
O004186,C00328,2026-05-03,7112.79,apparel,0
O004187,C00427,2026-03-31,7090.61,apparel,0
O004188,C00427,2026-03-22,14541.0,home,0
O004189,C00427,2026-05-10,8101.2,home,0
O004190,C00427,2026-09-04,3232.57,beauty,0
O004191,C00427,2026-08-23,10649.75,electronics,0
O004192,C00427,2026-08-05,6695.91,home,1
O004193,C00427,2026-05-27,8063.4,home,0
O004194,C00427,2026-04-20,10640.09,grocery,0
O004195,C00427,2026-03-17,736.36,electronics,0
O004196,C00427,2026-04-07,5206.31,apparel,0
O004197,C00796,2026-07-01,12392.01,beauty,0
O004198,C00796,2026-05-09,12623.46,beauty,0
O004199,C00796,2026-05-09,2489.03,home,0
O004200,C00796,2026-08-03,8011.85,apparel,0
O004201,C00796,2026-07-16,7282.55,electronics,0
O004202,C00796,2026-07-23,4210.26,beauty,1
O004203,C00796,2026-06-29,4865.84,home,0
O004204,C00796,2026-05-26,666.52,electronics,0
O004205,C00796,2026-04-23,1043.49,grocery,0
O004206,C00796,2026-06-01,7170.17,home,0
O004207,C00796,2026-04-25,11310.63,home,1
O004208,C00931,2026-06-06,12362.05,grocery,1
O004209,C00931,2026-07-16,12911.43,home,1
O004210,C00931,2026-07-26,4931.19,electronics,1
O004211,C00931,2026-08-13,2830.17,home,1
O004212,C00931,2026-04-07,7676.99,grocery,1
O004213,C00931,2026-07-12,12502.93,beauty,1
O004214,C00931,2026-05-27,6106.5,grocery,0
O004215,C00931,2026-04-11,7544.52,apparel,1
O004216,C00931,2026-08-16,3220.36,grocery,1
O004217,C00931,2026-07-07,2068.09,beauty,1
O004218,C00931,2026-07-27,8481.17,home,1
O004219,C00230,2026-05-05,5915.46,electronics,0
O004220,C00230,2026-07-15,7428.84,electronics,1
O004221,C00230,2026-08-04,8693.96,apparel,0
O004222,C00430,2026-04-12,3400.75,grocery,0
O004223,C00430,2026-03-17,9048.28,grocery,0
O004224,C00430,2026-05-31,1974.9,grocery,0
O004225,C00430,2026-05-21,515.51,home,0
O004226,C00430,2026-03-23,6632.57,apparel,0
O004227,C00759,2026-05-13,1049.42,beauty,0
O004228,C00759,2026-07-15,8246.09,apparel,0
O004229,C00037,2026-04-28,10080.76,electronics,0
O004230,C00037,2026-07-08,10008.47,home,0
O004231,C00037,2026-06-16,13984.07,grocery,0
O004232,C00184,2026-03-14,10359.89,grocery,0
O004233,C00184,2026-07-12,9053.47,grocery,0
O004234,C00184,2026-07-16,2455.11,electronics,0
O004235,C00154,2026-06-24,8201.28,grocery,0
O004236,C00154,2026-05-13,13938.71,grocery,0
O004237,C00154,2026-03-27,12359.12,electronics,1
O004238,C00798,2026-04-15,13444.2,home,0
O004239,C00798,2026-04-17,2662.53,electronics,0
O004240,C00798,2026-07-27,13238.61,home,0
O004241,C00798,2026-03-29,11140.45,apparel,0
O004242,C00798,2026-04-21,6773.2,grocery,0
O004243,C00798,2026-07-14,14007.85,grocery,0
O004244,C00798,2026-06-21,12234.49,home,0
O004245,C00798,2026-08-03,6456.18,home,0
O004246,C00798,2026-08-21,1677.35,apparel,0
O004247,C00798,2026-03-16,5889.67,electronics,0
O004248,C00373,2026-03-17,1535.28,apparel,0
O004249,C00373,2026-04-30,7645.36,grocery,0
O004250,C00373,2026-06-28,2730.64,beauty,0
O004251,C00373,2026-06-20,7718.89,beauty,0
O004252,C00373,2026-08-21,6063.94,beauty,0
O004253,C00373,2026-08-21,1035.37,electronics,0
O004254,C00484,2026-04-21,10786.72,home,0
O004255,C00484,2026-07-23,1600.02,grocery,0
O004256,C00484,2026-08-22,5512.77,electronics,0
O004257,C00484,2026-04-08,8412.17,apparel,0
O004258,C00484,2026-03-21,4476.53,grocery,0
O004259,C00484,2026-08-15,5199.61,beauty,0
O004260,C00484,2026-07-11,11751.75,beauty,0
O004261,C00484,2026-03-25,12927.2,beauty,0
O004262,C00484,2026-04-12,9707.98,grocery,0
O004263,C00484,2026-08-21,10619.56,home,0
O004264,C00484,2026-04-07,5831.82,grocery,0
O004265,C00861,2026-03-27,4204.98,grocery,0
O004266,C00861,2026-08-16,1251.97,electronics,0
O004267,C00861,2026-04-11,5268.86,beauty,0
O004268,C00861,2026-08-07,14724.03,home,0
O004269,C00861,2026-03-23,3874.42,beauty,0
O004270,C00834,2026-05-20,2138.35,grocery,0
O004271,C00834,2026-08-01,14414.27,apparel,0
O004272,C00834,2026-05-05,6181.92,grocery,0
O004273,C00834,2026-06-16,903.99,beauty,0
O004274,C00834,2026-07-15,4100.41,beauty,0
O004275,C00834,2026-09-02,14816.59,grocery,0
O004276,C00723,2026-08-27,12545.4,electronics,1
O004277,C00723,2026-03-30,3452.44,electronics,0
O004278,C00723,2026-07-25,11423.32,apparel,0
O004279,C00723,2026-05-20,11405.72,grocery,0
O004280,C00723,2026-06-21,2699.7,apparel,0
O004281,C00723,2026-04-07,1887.02,apparel,0
O004282,C00723,2026-08-24,6292.2,electronics,0
O004283,C00723,2026-06-01,14720.89,electronics,0
O004284,C00723,2026-06-22,5021.9,grocery,0
O004285,C00046,2026-05-29,11762.46,electronics,0
O004286,C00046,2026-06-21,5596.65,home,0
O004287,C00046,2026-06-13,7585.2,home,0
O004288,C00898,2026-05-25,13133.72,home,0
O004289,C00898,2026-05-05,11879.16,beauty,0
O004290,C00898,2026-08-29,1228.74,beauty,0
O004291,C00735,2026-03-10,2163.63,home,0
O004292,C00735,2026-03-29,8726.55,grocery,0
O004293,C00735,2026-08-04,8336.55,electronics,0
O004294,C00234,2026-06-30,1470.41,home,0
O004295,C00234,2026-03-30,12762.53,electronics,0
O004296,C00234,2026-06-20,12644.1,grocery,0
O004297,C00234,2026-05-11,6099.44,beauty,0
O004298,C00234,2026-04-28,8324.95,grocery,0
O004299,C00234,2026-06-25,9375.88,apparel,0
O004300,C00234,2026-06-21,8852.01,grocery,0
O004301,C00234,2026-03-20,4880.75,grocery,0
O004302,C00731,2026-05-23,10423.73,electronics,0
O004303,C00731,2026-05-08,8948.78,home,0
O004304,C00731,2026-05-07,1024.72,electronics,0
O004305,C00731,2026-08-01,10919.01,apparel,0
O004306,C00731,2026-04-03,10405.55,beauty,1
O004307,C00731,2026-08-18,3922.03,beauty,0
O004308,C00731,2026-08-18,953.98,electronics,0
O004309,C00731,2026-07-17,1455.51,electronics,1
O004310,C00588,2026-03-09,12170.31,apparel,0
O004311,C00588,2026-03-17,3953.73,apparel,0
O004312,C00588,2026-08-10,8815.25,home,1
O004313,C00588,2026-05-23,1120.43,beauty,0
O004314,C00588,2026-04-12,664.17,grocery,1
O004315,C00794,2026-06-27,4691.09,grocery,0
O004316,C00794,2026-06-14,990.29,beauty,0
O004317,C00794,2026-09-02,10331.4,home,0
O004318,C00794,2026-06-13,11186.23,grocery,0
O004319,C00794,2026-06-02,6640.7,beauty,0
O004320,C00794,2026-07-10,11900.92,home,0
O004321,C00262,2026-06-18,6526.78,home,0
O004322,C00262,2026-06-10,6813.51,grocery,0
O004323,C00262,2026-04-25,8696.79,home,0
O004324,C00262,2026-08-17,14481.94,apparel,0
O004325,C00853,2026-05-08,724.7,apparel,0
O004326,C00853,2026-06-18,11798.79,home,0
O004327,C00853,2026-05-11,13175.52,apparel,0
O004328,C00853,2026-08-06,3009.58,beauty,0
O004329,C00853,2026-07-30,4551.1,electronics,0
O004330,C00853,2026-05-23,5209.83,grocery,0
O004331,C00853,2026-07-10,13902.68,electronics,0
O004332,C00853,2026-05-26,10226.43,apparel,0
O004333,C00853,2026-05-02,2040.69,apparel,0
O004334,C00853,2026-08-24,14460.2,beauty,0
O004335,C00792,2026-05-25,4866.06,apparel,0
O004336,C00792,2026-08-01,9315.12,beauty,0
O004337,C00792,2026-05-08,1462.26,home,1
O004338,C00792,2026-08-06,1768.75,home,0
O004339,C00792,2026-07-31,12821.27,home,0
O004340,C00792,2026-04-01,7900.92,beauty,0
O004341,C00792,2026-07-02,389.95,grocery,0
O004342,C00792,2026-06-01,7276.4,grocery,1
O004343,C00645,2026-07-27,7569.65,grocery,0
O004344,C00645,2026-04-03,13156.9,apparel,0
O004345,C00645,2026-04-20,13272.43,home,0
O004346,C00645,2026-05-05,11848.22,electronics,0
O004347,C00645,2026-07-14,4316.0,apparel,0
O004348,C00645,2026-04-13,6305.67,home,0
O004349,C00645,2026-03-30,9687.33,beauty,0
O004350,C00645,2026-07-05,11037.57,apparel,0
O004351,C00581,2026-04-05,13302.12,home,0
O004352,C00581,2026-07-25,5382.07,grocery,0
O004353,C00724,2026-06-01,8124.66,beauty,0
O004354,C00724,2026-08-13,14613.43,apparel,0
O004355,C00724,2026-04-06,4191.49,grocery,0
O004356,C00724,2026-04-12,2180.38,grocery,0
O004357,C00724,2026-03-23,3718.64,home,0
O004358,C00724,2026-04-15,5621.83,home,0
O004359,C00724,2026-04-13,10234.56,beauty,1
O004360,C00724,2026-03-12,9896.47,home,0
O004361,C00658,2026-05-07,12729.0,electronics,0
O004362,C00658,2026-07-21,14183.63,apparel,0
O004363,C00658,2026-03-21,14775.46,home,0
O004364,C00658,2026-03-17,9337.22,beauty,0
O004365,C00658,2026-05-03,9425.61,electronics,0
O004366,C00658,2026-04-09,13547.2,beauty,0
O004367,C00658,2026-07-05,3870.57,home,0
O004368,C00658,2026-04-27,10274.22,apparel,0
O004369,C00658,2026-06-20,751.36,grocery,0
O004370,C00658,2026-04-20,10370.72,electronics,0
O004371,C00658,2026-08-10,5498.36,electronics,0
O004372,C00658,2026-03-30,1193.44,electronics,0
O004373,C00369,2026-05-02,14446.05,electronics,0
O004374,C00369,2026-07-29,10806.95,apparel,0
O004375,C00369,2026-06-11,9250.55,apparel,1
O004376,C00369,2026-06-16,8316.18,apparel,0
O004377,C00369,2026-09-03,13438.78,home,0
O004378,C00369,2026-08-26,13252.12,electronics,0
O004379,C00369,2026-06-27,13836.24,electronics,1
O004380,C00369,2026-08-06,10812.78,beauty,0
O004381,C00369,2026-08-23,7725.8,grocery,0
O004382,C00369,2026-07-22,12685.63,home,0
O004383,C00369,2026-08-24,4399.16,home,0
O004384,C00680,2026-03-30,12440.02,apparel,0
O004385,C00680,2026-03-26,13221.42,electronics,0
O004386,C00680,2026-06-08,9407.25,beauty,0
O004387,C00680,2026-08-23,8421.32,electronics,0
O004388,C00680,2026-07-06,9868.39,home,0
O004389,C00680,2026-06-03,9057.62,apparel,0
O004390,C00680,2026-04-07,14417.07,grocery,0
O004391,C00680,2026-08-16,13149.76,beauty,0
O004392,C00680,2026-08-03,8648.11,beauty,0
O004393,C00680,2026-05-26,8057.1,apparel,0
O004394,C00680,2026-07-01,11535.71,grocery,0
O004395,C00680,2026-07-05,14900.15,home,1
O004396,C00467,2026-07-02,2252.82,beauty,0
O004397,C00467,2026-07-06,12644.26,apparel,0
O004398,C00467,2026-05-01,3718.5,electronics,0
O004399,C00467,2026-06-28,14801.49,grocery,0
O004400,C00467,2026-07-21,5905.68,home,0
O004401,C00467,2026-06-19,2243.36,apparel,0
O004402,C00467,2026-03-27,9835.85,grocery,0
O004403,C00467,2026-07-13,7965.51,apparel,0
O004404,C00467,2026-04-09,1817.09,electronics,0
O004405,C00673,2026-06-16,12308.6,grocery,0
O004406,C00673,2026-07-22,2834.32,grocery,0
O004407,C00673,2026-04-16,10761.85,grocery,0
O004408,C00673,2026-03-30,2766.41,electronics,0
O004409,C00673,2026-07-29,2019.5,apparel,1
O004410,C00673,2026-06-23,13367.77,electronics,0
O004411,C00673,2026-03-12,7973.72,beauty,0
O004412,C00673,2026-03-20,1984.83,electronics,0
O004413,C00673,2026-04-20,9581.27,grocery,0
O004414,C00673,2026-08-25,10248.01,beauty,0
O004415,C00673,2026-05-31,8351.79,home,0
O004416,C00673,2026-05-29,5940.62,electronics,0
O004417,C00079,2026-05-27,10950.24,grocery,0
O004418,C00079,2026-03-13,4994.07,apparel,0
O004419,C00079,2026-07-30,1550.27,grocery,0
O004420,C00079,2026-07-20,11856.68,home,0
O004421,C00079,2026-07-31,11340.8,grocery,0
O004422,C00079,2026-04-10,3166.31,home,0
O004423,C00591,2026-07-24,11914.55,electronics,0
O004424,C00591,2026-03-09,11080.03,electronics,1
O004425,C00591,2026-03-21,11348.47,apparel,0
O004426,C00591,2026-03-10,12315.34,home,1
O004427,C00591,2026-05-15,14301.7,grocery,0
O004428,C00591,2026-04-16,12561.14,home,0
O004429,C00591,2026-08-01,10428.76,beauty,1
O004430,C00591,2026-04-09,13484.24,beauty,0
O004431,C00270,2026-06-21,1385.24,beauty,0
O004432,C00270,2026-05-13,4696.64,electronics,0
O004433,C00270,2026-04-15,10649.97,apparel,0
O004434,C00270,2026-06-22,323.31,beauty,0
O004435,C00270,2026-05-24,1778.4,grocery,0
O004436,C00270,2026-04-14,13769.73,home,0
O004437,C00270,2026-08-25,7200.68,grocery,0
O004438,C00270,2026-03-27,5699.08,grocery,0
O004439,C00066,2026-03-09,2370.15,grocery,0
O004440,C00066,2026-05-10,8599.65,beauty,0
O004441,C00066,2026-07-09,9221.92,electronics,0
O004442,C00066,2026-03-18,8237.05,grocery,0
O004443,C00066,2026-05-11,13496.28,grocery,0
O004444,C00537,2026-08-13,14926.6,beauty,0
O004445,C00537,2026-04-12,1367.92,electronics,0
O004446,C00537,2026-04-30,8993.02,apparel,0
O004447,C00279,2026-04-25,5842.7,grocery,0
O004448,C00279,2026-08-28,627.47,electronics,0
O004449,C00279,2026-06-19,13253.34,home,0
O004450,C00279,2026-08-30,14461.87,grocery,0
O004451,C00279,2026-04-23,12516.24,apparel,0
O004452,C00279,2026-06-23,4750.07,electronics,0
O004453,C00279,2026-07-24,385.91,grocery,0
O004454,C00756,2026-03-09,14128.95,beauty,0
O004455,C00756,2026-05-16,7804.3,electronics,0
O004456,C00756,2026-06-24,7016.7,electronics,0
O004457,C00756,2026-07-20,2328.16,home,0
O004458,C00756,2026-04-09,3017.71,electronics,0
O004459,C00756,2026-09-04,10192.72,grocery,0
O004460,C00756,2026-05-29,1650.96,grocery,0
O004461,C00344,2026-08-19,2371.43,beauty,0
O004462,C00344,2026-08-13,8938.23,beauty,0
O004463,C00344,2026-07-06,10694.85,home,1
O004464,C00344,2026-04-11,5686.69,apparel,0
O004465,C00344,2026-07-15,8437.22,home,1
O004466,C00344,2026-08-07,12551.55,electronics,0
O004467,C00344,2026-06-26,11758.68,apparel,0
O004468,C00344,2026-08-04,8796.27,apparel,1
O004469,C00031,2026-07-05,300.89,grocery,0
O004470,C00031,2026-03-21,11094.46,electronics,1
O004471,C00031,2026-03-20,3527.49,home,0
O004472,C00031,2026-06-04,14274.4,beauty,0
O004473,C00031,2026-05-25,12461.03,home,0
O004474,C00031,2026-06-20,7209.04,apparel,0
O004475,C00031,2026-07-22,13817.27,grocery,0
O004476,C00121,2026-05-31,1158.64,beauty,0
O004477,C00121,2026-04-09,14196.2,grocery,0
O004478,C00121,2026-08-15,10426.06,beauty,0
O004479,C00121,2026-06-05,2302.87,beauty,0
O004480,C00121,2026-08-02,14141.48,grocery,1
O004481,C00121,2026-06-01,11984.17,home,0
O004482,C00121,2026-04-25,1268.89,home,1
O004483,C00920,2026-08-22,11369.95,electronics,0
O004484,C00920,2026-04-22,8743.11,electronics,1
O004485,C00920,2026-04-12,12704.46,electronics,0
O004486,C00920,2026-08-19,9956.98,home,0
O004487,C00920,2026-06-24,1488.8,electronics,1
O004488,C00920,2026-08-28,3642.97,beauty,0
O004489,C00920,2026-04-18,8671.82,apparel,1
O004490,C00920,2026-08-27,7096.92,beauty,1
O004491,C00920,2026-08-25,10303.14,electronics,0
O004492,C00920,2026-06-14,4069.46,electronics,0
O004493,C00938,2026-07-05,10577.16,apparel,0
O004494,C00938,2026-08-29,2370.48,grocery,0
O004495,C00938,2026-05-22,6374.1,grocery,1
O004496,C00938,2026-07-17,13018.51,beauty,1
O004497,C00938,2026-08-09,9049.12,home,1
O004498,C00938,2026-08-27,11560.07,beauty,0
O004499,C00938,2026-04-17,1594.93,grocery,0
O004500,C00938,2026-04-19,7865.65,apparel,0
O004501,C00938,2026-08-14,3272.11,home,0
O004502,C00938,2026-06-10,1514.84,electronics,0
O004503,C00836,2026-05-27,967.44,home,0
O004504,C00836,2026-08-30,10060.62,beauty,0
O004505,C00171,2026-08-01,3436.04,home,0
O004506,C00171,2026-03-25,8003.06,apparel,0
O004507,C00171,2026-06-15,13800.42,beauty,0
O004508,C00171,2026-05-13,6262.78,home,0
O004509,C00171,2026-07-10,6700.7,beauty,0
